year	session	role	pid	paper
2018	1398330	p	8956067	1382208
2018	1398330	p	8973825	1385948
2018	1398330	p	8984312	1386534
2018	1398330	p	9007427	1382208
2018	1398330	p	9038257	1386534
2018	1398330	p	9053052	1386829
2018	1398342	c	9038246	NA
2018	1398342	d	8992228	NA
2018	1398342	d	9055967	NA
2018	1398342	p	8950516	1384718
2018	1398342	p	8968297	1388359
2018	1398342	p	8985329	1388359
2018	1398342	p	8986216	1384718
2018	1398342	p	9008848	1384718
2018	1398342	p	9021986	1381971
2018	1398342	p	9041190	1381971
2018	1398342	p	9045102	1381971
2018	1398342	p	9045306	1388492
2018	1398362	c	9047957	NA
2018	1398362	d	9051538	NA
2018	1398362	p	8952026	1375382
2018	1398362	p	8963746	1389064
2018	1398362	p	8990421	1375344
2018	1398362	p	9007682	1389064
2018	1398362	p	9020075	1389064
2018	1398362	p	9053392	1388304
2018	1398362	p	9310450	1388304
2018	1398378	d	8950550	NA
2018	1398378	d	9020881	NA
2018	1398378	p	8945292	1386273
2018	1398378	p	8983752	1386273
2018	1398378	p	8983780	1374584
2018	1398378	p	9019310	1386273
2018	1398378	p	9024234	1386939
2018	1398378	p	9025255	1386273
2018	1398378	p	9028237	1386273
2018	1398378	p	9032314	1386409
2018	1398378	p	9037349	1386409
2018	1398378	p	9051222	1374584
2018	1398378	p	9052684	1386409
2018	1398378	p	9052839	1386939
2018	1398378	p	9055967	1374584
2018	1398392	c	8975141	NA
2018	1398392	d	8942369	NA
2018	1398392	p	8956502	1378500
2018	1398392	p	8999785	1386857
2018	1398392	p	9029860	1386857
2018	1398392	p	9312083	1387961
2018	1398392	p	9312142	1387239
2018	1398393	c	9039390	NA
2018	1398393	d	9039390	NA
2018	1398393	p	9036645	1376294
2018	1398393	p	9055379	1388300
2018	1398393	p	9243447	1388438
2018	1398393	p	9311805	1384858
2018	1398394	c	8983780	NA
2018	1398394	p	8966363	1387294
2018	1398394	p	8967709	1387294
2018	1398394	p	8981684	1375226
2018	1398394	p	8992761	1375226
2018	1398394	p	9002334	1386091
2018	1398394	p	9022214	1381015
2018	1398394	p	9052475	1387294
2018	1398394	p	9311128	1387294
2018	1398395	c	9007567	NA
2018	1398395	d	8996306	NA
2018	1398395	p	8985234	1376773
2018	1398395	p	9008868	1374755
2018	1398395	p	9013597	1376773
2018	1398395	p	9032432	1382683
2018	1398395	p	9044403	1370217
2018	1398395	p	9305646	1374755
2018	1398404	c	9021341	NA
2018	1398404	d	9024342	NA
2018	1398404	p	9010718	1385571
2018	1398404	p	9015518	1380792
2018	1398404	p	9016975	1382513
2018	1398404	p	9025786	1382513
2018	1398404	p	9027780	1388902
2018	1398404	p	9035817	1382513
2018	1398416	c	8953916	NA
2018	1398416	d	8979363	NA
2018	1398416	p	8952656	1388048
2018	1398416	p	9006978	1385764
2018	1398416	p	9024342	1387884
2018	1398416	p	9028145	1385134
2018	1398424	c	9009920	NA
2018	1398424	d	8962782	NA
2018	1398424	d	8992228	NA
2018	1398424	p	8946006	1386197
2018	1398424	p	8989274	1386197
2018	1398424	p	8992228	1385742
2018	1398424	p	8992620	1382217
2018	1398424	p	9024319	1385742
2018	1398424	p	9024659	1386864
2018	1398424	p	9036731	1386864
2018	1398424	p	9311995	1385742
2018	1398424	p	9312489	1386864
2018	1398426	c	8982570	NA
2018	1398426	d	9029179	NA
2018	1398426	p	8966309	1383970
2018	1398426	p	9012655	1385510
2018	1398426	p	9023780	1386778
2018	1398426	p	9043681	1387438
2018	1398428	c	9022493	NA
2018	1398428	d	8977430	NA
2018	1398428	p	8956067	1383707
2018	1398428	p	8975782	1385281
2018	1398428	p	8992761	1382006
2018	1398428	p	9013936	1382701
2018	1398428	p	9017306	1382006
2018	1398428	p	9023447	1382701
2018	1398428	p	9026789	1385281
2018	1398428	p	9028386	1385281
2018	1398428	p	9034976	1383707
2018	1398431	c	9304332	NA
2018	1398431	d	9016975	NA
2018	1398431	p	8955032	1387417
2018	1398431	p	8961616	1383678
2018	1398431	p	8982684	1383678
2018	1398431	p	8983771	1384792
2018	1398431	p	8996306	1388932
2018	1398431	p	9001092	1387417
2018	1398434	c	9006283	NA
2018	1398434	d	8987987	NA
2018	1398434	p	8967388	1385970
2018	1398434	p	8971486	1385970
2018	1398434	p	8980088	1385301
2018	1398434	p	8984548	1384156
2018	1398434	p	9018301	1388558
2018	1398437	c	9005033	NA
2018	1398437	d	9004826	NA
2018	1398437	p	8945292	1387430
2018	1398437	p	8948989	1388529
2018	1398437	p	8950749	1388529
2018	1398437	p	8987907	1388529
2018	1398437	p	9013663	1387183
2018	1398437	p	9025612	1385968
2018	1398437	p	9046493	1387183
2018	1398442	c	9016323	NA
2018	1398442	d	8959696	NA
2018	1398442	p	8945637	1388245
2018	1398442	p	8968389	1373089
2018	1398442	p	9030616	1385170
2018	1398442	p	9035109	1386325
2018	1398444	c	9037453	NA
2018	1398444	d	8993145	NA
2018	1398444	p	8944280	1388253
2018	1398444	p	8947492	1385436
2018	1398444	p	8953782	1376013
2018	1398444	p	8981276	1380403
2018	1398444	p	9000735	1388253
2018	1398444	p	9006886	1385436
2018	1398444	p	9018339	1380403
2018	1398445	c	8990421	NA
2018	1398445	d	9028237	NA
2018	1398445	p	8951786	1378433
2018	1398445	p	8982838	1385619
2018	1398445	p	9004715	1383953
2018	1398445	p	9008152	1349754
2018	1398445	p	9049991	1378433
2018	1398445	p	9050029	1383953
2018	1398450	c	9023157	NA
2018	1398450	d	8975420	NA
2018	1398450	p	8945327	1388667
2018	1398450	p	8970980	1384618
2018	1398450	p	8972909	1386781
2018	1398450	p	9040537	1388971
2018	1398450	p	9053628	1388971
2018	1398450	p	9310339	1384618
2018	1398452	p	8957676	1386142
2018	1398452	p	8971797	1388635
2018	1398452	p	9003985	1388560
2018	1398452	p	9004630	1387873
2018	1398452	p	9006628	1381258
2018	1398452	p	9045366	1388561
2018	1398457	c	8956236	NA
2018	1398457	d	8995619	NA
2018	1398457	d	8999942	NA
2018	1398457	p	8948989	1388516
2018	1398457	p	8953524	1388516
2018	1398457	p	8980312	1374609
2018	1398457	p	9035016	1387140
2018	1398457	p	9040361	1386673
2018	1398457	p	9040703	1387140
2018	1398460	c	8969253	NA
2018	1398460	d	9003783	NA
2018	1398460	d	9304332	NA
2018	1398460	p	8954266	1386626
2018	1398460	p	8960931	1386460
2018	1398460	p	8960967	1387993
2018	1398460	p	8973430	1386626
2018	1398460	p	9021986	1386626
2018	1398460	p	9052429	1388708
2018	1398473	c	9001188	NA
2018	1398473	p	8958662	NA
2018	1398473	p	8961107	NA
2018	1398473	p	8976645	NA
2018	1398473	p	8986163	NA
2018	1398473	p	9007422	NA
2018	1398473	p	9042750	NA
2018	1398522	c	8959071	NA
2018	1398522	d	9054960	NA
2018	1398522	p	8958074	1381581
2018	1398522	p	9019969	1382940
2018	1398522	p	9036022	1373050
2018	1398522	p	9312664	1388112
2018	1398536	c	8993664	NA
2018	1398536	d	8983276	NA
2018	1398536	p	8957676	1386272
2018	1398536	p	8989462	1376722
2018	1398536	p	9049094	1376722
2018	1398536	p	9052556	1387111
2018	1398536	p	9053931	1383356
2018	1398536	p	9311086	1383356
2018	1398538	c	8955332	NA
2018	1398538	d	9022623	NA
2018	1398538	p	8947047	1385225
2018	1398538	p	8985165	1382067
2018	1398538	p	8989480	1388398
2018	1398538	p	9022727	1386210
2018	1398538	p	9035227	1386210
2018	1398538	p	9050655	1388398
2018	1398544	c	9021477	NA
2018	1398544	d	9036022	NA
2018	1398544	p	9028143	1386649
2018	1398544	p	9028832	1376511
2018	1398544	p	9054960	1386795
2018	1398544	p	9307187	1376190
2018	1398552	c	8980869	NA
2018	1398552	d	9012160	NA
2018	1398552	p	8945832	1386733
2018	1398552	p	8966303	1383620
2018	1398552	p	9035671	1384691
2018	1398552	p	9038419	1387981
2018	1398552	p	9040166	1387981
2018	1398552	p	9048752	1387981
2018	1398554	c	9015652	NA
2018	1398554	d	9042949	NA
2018	1398554	p	9002733	1384242
2018	1398554	p	9008470	1388098
2018	1398554	p	9029075	1386478
2018	1398554	p	9309158	1384168
2018	1398555	c	8979920	NA
2018	1398555	d	9039576	NA
2018	1398555	p	8999533	1386815
2018	1398555	p	9013221	1385275
2018	1398555	p	9028301	1387103
2018	1398555	p	9044860	1388859
2018	1398556	c	8985878	NA
2018	1398556	d	9048345	NA
2018	1398556	p	8978726	1383388
2018	1398556	p	8993160	1383382
2018	1398556	p	9008979	1383382
2018	1398556	p	9020196	1386318
2018	1398556	p	9022211	1374283
2018	1398556	p	9040943	1383388
2018	1398564	d	9028832	NA
2018	1398564	d	9053853	NA
2018	1398564	p	8943642	1387210
2018	1398564	p	8955210	1387210
2018	1398564	p	9015811	1383159
2018	1398564	p	9031324	1388069
2018	1398564	p	9034031	1377043
2018	1398570	c	8985808	NA
2018	1398570	d	9310599	NA
2018	1398570	p	8949947	1386375
2018	1398570	p	8960962	1387047
2018	1398570	p	8971498	1374288
2018	1398570	p	8990522	1387494
2018	1398570	p	9050221	1374288
2018	1398574	c	8995619	NA
2018	1398574	d	9004826	NA
2018	1398574	p	8965796	1374462
2018	1398574	p	8988886	1374462
2018	1398574	p	8998328	1387881
2018	1398574	p	9000326	1385221
2018	1398574	p	9002420	1374462
2018	1398574	p	9011491	1383797
2018	1398574	p	9016976	1385221
2018	1398574	p	9021062	1385221
2018	1398574	p	9027652	1374462
2018	1398574	p	9033370	1383797
2018	1398577	c	9044102	NA
2018	1398577	d	9044102	NA
2018	1398577	p	8959250	1385657
2018	1398577	p	8978224	1385657
2018	1398577	p	8987252	1382916
2018	1398577	p	8990288	1382916
2018	1398577	p	9005119	1385657
2018	1398577	p	9013207	1385295
2018	1398577	p	9014977	1386901
2018	1398577	p	9311126	1382916
2018	1398600	p	8943111	1386155
2018	1398600	p	8967890	1386274
2018	1398600	p	8992006	1385322
2018	1398600	p	8992804	1386155
2018	1398600	p	9018718	1385341
2018	1398600	p	9022314	1388756
2018	1398600	p	9025646	1384092
2018	1398652	c	8944528	NA
2018	1398652	d	8956314	NA
2018	1398652	p	8984839	1384157
2018	1398652	p	8991803	1373022
2018	1398652	p	9001179	1384157
2018	1398652	p	9010539	1385643
2018	1398652	p	9013293	1376077
2018	1398652	p	9040849	1385643
2018	1398652	p	9043501	1376077
2018	1398652	p	9043937	1373022
2018	1398654	c	9000785	NA
2018	1398654	d	8994876	NA
2018	1398654	p	8954387	1382385
2018	1398654	p	8980574	1382385
2018	1398654	p	8987582	1382361
2018	1398654	p	9023756	1382385
2018	1398654	p	9031992	1379245
2018	1398654	p	9034248	1379245
2018	1398654	p	9050393	1424627
2018	1398654	p	9054919	1382361
2018	1398654	p	9311040	1382385
2018	1398656	c	9040758	NA
2018	1398656	d	9011429	NA
2018	1398656	p	8949665	1389006
2018	1398656	p	8953459	1386588
2018	1398656	p	8969144	1384193
2018	1398656	p	8997769	1386588
2018	1398656	p	9000241	1386588
2018	1398656	p	9017626	1373020
2018	1398656	p	9026985	1386588
2018	1398656	p	9030430	1384193
2018	1398947	c	9005456	NA
2018	1398947	p	8947871	1385350
2018	1398947	p	8956427	1387289
2018	1398947	p	8975976	1387289
2018	1398947	p	9017341	1385350
2018	1398947	p	9021502	1385350
2018	1398947	p	9311474	1385775
2018	1398947	p	9311711	1385775
2018	1398947	p	9311719	1385775
2018	1398947	p	9311726	1386530
2018	1398947	p	9311779	1385775
2018	1399328	c	9009234	NA
2018	1399328	d	9024229	NA
2018	1399328	p	8991703	1387475
2018	1399328	p	9017831	1387481
2018	1399328	p	9029604	1382775
2018	1399375	c	9009234	NA
2018	1399375	d	8948516	NA
2018	1399375	p	8950784	1382428
2018	1399375	p	8974327	1373658
2018	1399375	p	8987843	1385037
2018	1399375	p	8990220	1382428
2018	1399375	p	9006960	1373658
2018	1399375	p	9009697	1388827
2018	1399375	p	9045833	1382428
2018	1399375	p	9301508	1373658
2018	1399375	p	9312054	1385037
2018	1399405	c	9021730	NA
2018	1399405	d	8950711	NA
2018	1399405	d	9040094	NA
2018	1399405	p	9001858	1385033
2018	1399405	p	9020967	1375222
2018	1399405	p	9024920	1386562
2018	1399405	p	9054258	1384369
2018	1399418	c	9039576	NA
2018	1399418	d	9009234	NA
2018	1399418	p	8944113	1387178
2018	1399418	p	8945430	1383470
2018	1399418	p	8951116	1384825
2018	1399418	p	9012165	1383470
2018	1399418	p	9311834	1384825
2018	1399418	p	9312796	1383470
2018	1399418	p	9312797	1383470
2018	1399446	c	9009234	NA
2018	1399446	d	9015652	NA
2018	1399446	p	8952760	1379212
2018	1399446	p	8999784	1381701
2018	1399446	p	9043626	1381701
2018	1399446	p	9049505	1371914
2018	1399446	p	9052696	1381701
2018	1399446	p	9311371	1387180
2018	1399534	c	9023157	NA
2018	1399534	d	9045862	NA
2018	1399534	p	8976216	1384370
2018	1399534	p	8997565	1374379
2018	1399534	p	9005456	1382377
2018	1399534	p	9023157	1384918
2018	1399534	p	9211076	1382377
2018	1399538	c	9023157	NA
2018	1399538	d	9023157	NA
2018	1399538	p	8965839	1386435
2018	1399538	p	8969352	1386435
2018	1399538	p	8973159	1383191
2018	1399538	p	8974187	1382277
2018	1399538	p	9010204	1383191
2018	1399538	p	9026850	1382382
2018	1399538	p	9049319	1382277
2018	1399538	p	9311697	1382277
2018	1399546	c	9047130	NA
2018	1399546	d	9047130	NA
2018	1399546	p	8959771	1380855
2018	1399546	p	8968830	1384855
2018	1399546	p	8976371	1384855
2018	1399546	p	8999543	1382378
2018	1399546	p	9002629	1384855
2018	1399546	p	9007492	1376840
2018	1399546	p	9013496	1376840
2018	1399546	p	9031622	1384855
2018	1399546	p	9040110	1380855
2018	1399546	p	9307917	1376840
2018	1399546	p	9307918	1376840
2018	1399555	c	8980658	NA
2018	1399555	d	8988537	NA
2018	1399555	d	9054955	NA
2018	1399555	p	8943062	1376395
2018	1399555	p	8987723	1377261
2018	1399555	p	9032007	1377261
2018	1399555	p	9041843	1376371
2018	1399555	p	9052452	1384546
2018	1399563	c	8977629	NA
2018	1399563	d	9002271	NA
2018	1399563	d	9012163	NA
2018	1399563	p	8969617	1379095
2018	1399563	p	8977629	1383194
2018	1399563	p	8988666	1379095
2018	1399563	p	9037042	1382700
2018	1399563	p	9310989	1382450
2018	1399563	p	9311017	1382450
2018	1399590	c	8995018	NA
2018	1399590	d	8995018	NA
2018	1399590	d	9028574	NA
2018	1399590	p	8966970	1377062
2018	1399590	p	8968965	1388124
2018	1399590	p	9002818	1375911
2018	1399590	p	9003288	1375911
2018	1399590	p	9014085	1388124
2018	1399590	p	9307708	1376639
2018	1399680	p	8952315	1385055
2018	1399680	p	8981179	1383126
2018	1399680	p	9003666	1386796
2018	1399680	p	9307753	1385351
2018	1399680	p	9308841	1567067
2018	1399688	c	8969264	NA
2018	1399688	d	9019249	NA
2018	1399688	p	8967351	1378761
2018	1399688	p	8969264	1383505
2018	1399688	p	8991488	1386391
2018	1399688	p	8997531	1383505
2018	1399688	p	9015611	1384466
2018	1399688	p	9024215	1386391
2018	1399688	p	9039309	1378761
2018	1399688	p	9040414	1384466
2018	1399692	c	9002271	NA
2018	1399692	d	8980658	NA
2018	1399692	p	8949511	1427070
2018	1399692	p	8954374	1384398
2018	1399692	p	8970135	1382725
2018	1399692	p	9005919	1384398
2018	1399692	p	9028219	1384431
2018	1399692	p	9310928	1382725
2018	1399692	p	9311115	1382725
2018	1399692	p	9311459	1382725
2018	1399693	c	8967751	NA
2018	1399693	d	8942475	NA
2018	1399693	p	8972186	1375623
2018	1399693	p	9024578	1370272
2018	1399693	p	9026885	1375623
2018	1399693	p	9031609	1375623
2018	1399693	p	9040468	1384827
2018	1399697	c	9039857	NA
2018	1399697	d	8979896	NA
2018	1399697	p	8970429	1382322
2018	1399697	p	9007749	1364421
2018	1399697	p	9012163	1386216
2018	1399697	p	9023103	1386216
2018	1399697	p	9024721	1382275
2018	1399697	p	9042643	1364421
2018	1399697	p	9049319	1382275
2018	1399697	p	9052985	1382275
2018	1399705	c	8992148	NA
2018	1399705	p	8987723	1385933
2018	1399705	p	8992148	1381102
2018	1399705	p	8997255	1381102
2018	1399705	p	9032120	1381102
2018	1399705	p	9052431	1385933
2018	1399705	p	9053201	1384954
2018	1400105	c	9044613	NA
2018	1400105	d	9007939	NA
2018	1400105	p	8946405	1388160
2018	1400105	p	8961231	1383499
2018	1400105	p	9031028	1381422
2018	1400111	c	8970956	NA
2018	1400111	d	9033881	NA
2018	1400111	p	8968458	1387821
2018	1400111	p	8976325	1375631
2018	1400111	p	8992565	1375631
2018	1400111	p	9058923	1347398
2018	1400111	p	9310293	1381429
2018	1400236	p	8965861	1382855
2018	1400236	p	8966100	1377181
2018	1400236	p	8984674	1387676
2018	1400236	p	9005473	1388767
2018	1400236	p	9023245	1377114
2018	1400236	p	9023317	1377181
2018	1400236	p	9031195	1377181
2018	1400236	p	9048400	1388814
2018	1400236	p	9052657	1382855
2018	1400236	p	9312052	1387676
2018	1400297	c	8998094	NA
2018	1400297	d	9015580	NA
2018	1400297	p	8975190	1387507
2018	1400297	p	8975437	1377086
2018	1400297	p	9011702	1387965
2018	1400297	p	9012546	1385729
2018	1400297	p	9030528	1387507
2018	1400297	p	9038030	1377086
2018	1400297	p	9224994	1385729
2018	1400881	c	8979920	NA
2018	1400881	d	8942369	NA
2018	1400881	d	8945390	NA
2018	1400881	p	8980158	1388710
2018	1400881	p	9041827	1384136
2018	1400881	p	9044133	1384113
2018	1400881	p	9051890	1386049
2018	1400881	p	9052353	1386049
2018	1400908	c	8981043	NA
2018	1400908	d	8998113	NA
2018	1400908	p	8942787	1382368
2018	1400908	p	9013652	1384817
2018	1400908	p	9029471	1388100
2018	1400908	p	9037999	1382368
2018	1400908	p	9039189	1388017
2018	1400915	d	9026470	NA
2018	1400915	p	8947484	1381664
2018	1400915	p	8947765	1386793
2018	1400926	c	8983756	NA
2018	1400926	c	9046632	NA
2018	1400927	c	8995571	NA
2018	1400927	c	9028451	NA
2018	1400928	c	9015233	NA
2018	1400928	c	9031357	NA
2018	1400952	c	9028687	NA
2018	1400952	d	9028041	NA
2018	1400952	p	8944141	1352636
2018	1400952	p	8967585	1386650
2018	1400952	p	8972214	1386650
2018	1400952	p	8996212	1382053
2018	1400952	p	9001936	1370574
2018	1400952	p	9022584	1386650
2018	1400952	p	9045178	1370574
2018	1400952	p	9048970	1370574
2018	1400952	p	9054386	1386650
2018	1400958	c	9048572	NA
2018	1400958	d	8946405	NA
2018	1400958	p	8996433	1387902
2018	1400958	p	9010697	1387480
2018	1400958	p	9028047	1386492
2018	1400958	p	9032816	1386670
2018	1400958	p	9312197	1386670
2018	1400960	c	8992758	NA
2018	1400960	d	8992758	NA
2018	1400960	p	8971325	1388408
2018	1400960	p	8993918	1388480
2018	1400960	p	8998779	1388722
2018	1400960	p	9024887	1388722
2018	1400960	p	9035168	1388408
2018	1400960	p	9650463	1388480
2018	1400961	c	9041275	NA
2018	1400961	d	8959696	NA
2018	1400961	p	8942542	1388676
2018	1400961	p	8947135	1383244
2018	1400961	p	8966575	1382792
2018	1400961	p	9016927	1370104
2018	1400984	c	9055352	NA
2018	1400984	d	9018989	NA
2018	1400984	p	8957510	1383941
2018	1400984	p	8987414	1383158
2018	1400984	p	8996744	1380917
2018	1400984	p	9000733	1381759
2018	1400984	p	9030504	1381759
2018	1400984	p	9307850	1380917
2018	1400987	c	9026795	NA
2018	1400987	d	9009018	NA
2018	1400987	p	8953674	1382489
2018	1400987	p	8956123	1382489
2018	1400987	p	8988494	1382489
2018	1400987	p	9010132	1382767
2018	1400987	p	9017907	1382489
2018	1400987	p	9017907	1382767
2018	1400987	p	9025684	1372672
2018	1400987	p	9033881	1386774
2018	1400987	p	9050443	1382489
2018	1400987	p	9050443	1382767
2018	1400987	p	9311063	1382489
2018	1400987	p	9311063	1382767
2018	1400989	c	8997116	NA
2018	1400989	d	9012289	NA
2018	1400989	p	8971559	1386790
2018	1400989	p	9003833	1385769
2018	1400989	p	9015939	1382039
2018	1400989	p	9303636	1388403
2018	1401001	c	9008615	NA
2018	1401001	p	8995280	1387753
2018	1401001	p	9006302	1373334
2018	1401001	p	9017566	1387055
2018	1401001	p	9048613	1375526
2018	1401004	c	8997249	NA
2018	1401004	d	9010132	NA
2018	1401004	p	8952576	1384515
2018	1401004	p	8952576	1385809
2018	1401004	p	8967633	1385809
2018	1401004	p	8987960	1385516
2018	1401004	p	9006152	1385809
2018	1401004	p	9026795	1386560
2018	1401004	p	9028446	1385809
2018	1401004	p	9308252	1384515
2018	1401004	p	9309007	1384515
2018	1401004	p	9312124	1385809
2018	1401045	c	9000905	NA
2018	1401045	p	8953099	NA
2018	1401045	p	8982445	NA
2018	1401045	p	9000905	NA
2018	1401064	c	9025077	NA
2018	1401064	d	8992416	NA
2018	1401064	p	8948865	1384789
2018	1401064	p	9024633	1384762
2018	1401064	p	9025077	1375454
2018	1401064	p	9052333	1381907
2018	1401065	c	8961588	NA
2018	1401065	d	8987414	NA
2018	1401065	d	9307850	NA
2018	1401065	p	8942662	1381203
2018	1401065	p	8961588	1374015
2018	1401065	p	8983427	1383715
2018	1401065	p	8990637	1384797
2018	1401065	p	9012826	1374015
2018	1401065	p	9051705	1374015
2018	1401065	p	9055352	1383715
2018	1401065	p	9392597	1383715
2018	1401090	d	8948813	NA
2018	1401090	p	9002305	1381235
2018	1401090	p	9015729	1388659
2018	1401090	p	9229452	1381188
2018	1401090	p	9309307	1381874
2018	1401092	c	8954055	NA
2018	1401092	p	8975350	1387830
2018	1401092	p	8975976	1387830
2018	1401092	p	8987452	1375703
2018	1401092	p	9008870	1375703
2018	1401092	p	9035077	1387830
2018	1401092	p	9035715	1387976
2018	1401193	c	9042788	NA
2018	1401193	d	8955132	NA
2018	1401193	d	9035352	NA
2018	1401193	p	8948545	1383637
2018	1401193	p	9024229	1383691
2018	1401193	p	9024923	1375565
2018	1401193	p	9042119	1382370
2018	1401209	d	8958335	NA
2018	1401209	d	8986435	NA
2018	1401209	p	8944062	1385708
2018	1401209	p	8966959	1386758
2018	1401209	p	8970429	1382336
2018	1401209	p	9008280	1385267
2018	1401209	p	9024763	1385267
2018	1401209	p	9025057	1385267
2018	1401209	p	9047296	1385267
2018	1401209	p	9052545	1385708
2018	1401233	c	8959023	NA
2018	1401233	p	8966363	1385152
2018	1401233	p	8979629	1376937
2018	1401233	p	8987306	1377831
2018	1401233	p	9009889	1385736
2018	1401233	p	9308678	1377831
2018	1401236	c	9021102	NA
2018	1401236	d	9021341	NA
2018	1401236	p	8944402	1387960
2018	1401236	p	8945770	1387960
2018	1401236	p	8959159	1387514
2018	1401236	p	8986668	1375713
2018	1401236	p	8999793	1387514
2018	1401236	p	9022761	1387094
2018	1401236	p	9054177	1375713
2018	1401256	c	9046615	NA
2018	1401256	p	8996370	1387148
2018	1401256	p	9010060	1410282
2018	1401256	p	9016853	1410349
2018	1401256	p	9027930	1385103
2018	1401256	p	9311738	1384572
2018	1401272	c	8964844	NA
2018	1401272	d	9012929	NA
2018	1401272	p	8949810	1378223
2018	1401272	p	8951074	1388878
2018	1401272	p	8953284	1388878
2018	1401272	p	8968584	1386535
2018	1401272	p	8974946	1378223
2018	1401272	p	8984621	1386535
2018	1401272	p	8987123	1385338
2018	1401272	p	8991665	1378223
2018	1401281	c	8950436	NA
2018	1401281	d	9023279	NA
2018	1401281	p	8943361	1382417
2018	1401281	p	8959979	1383696
2018	1401281	p	8975983	1383602
2018	1401281	p	8993569	1373275
2018	1401281	p	9038622	1383696
2018	1401285	c	9033450	NA
2018	1401285	d	9033450	NA
2018	1401285	p	8953033	1386559
2018	1401285	p	8977532	1376115
2018	1401285	p	9007543	1384709
2018	1401285	p	9013433	1377338
2018	1401285	p	9023279	1376115
2018	1401295	d	8954021	NA
2018	1401295	d	9052879	NA
2018	1401295	p	8954798	1386048
2018	1401295	p	8999377	1386048
2018	1401295	p	9002177	1387341
2018	1401295	p	9023346	1378873
2018	1401295	p	9040740	1377041
2018	1401295	p	9044698	1386048
2018	1401295	p	9048065	1387341
2018	1401295	p	9052924	1378873
2018	1401295	p	9304620	1378873
2018	1401295	p	9304790	1378873
2018	1401301	c	9042015	NA
2018	1401301	d	9109752	NA
2018	1401301	p	8995240	1383188
2018	1401301	p	9009339	1383188
2018	1401301	p	9018426	1383246
2018	1401301	p	9032720	1387555
2018	1401301	p	9311041	1382575
2018	1401321	c	9008415	NA
2018	1401321	d	8942163	NA
2018	1401321	d	8978044	NA
2018	1401321	p	8983017	1384900
2018	1401321	p	9008415	1382455
2018	1401321	p	9040122	1387719
2018	1401321	p	9311000	1382455
2018	1401321	p	9311021	1382455
2018	1401340	c	8984471	NA
2018	1401340	d	9010455	NA
2018	1401340	p	9020752	1386341
2018	1401340	p	9036285	1379556
2018	1401342	c	9040098	NA
2018	1401342	d	9040098	NA
2018	1401342	p	8961476	1387874
2018	1401342	p	8983092	1387874
2018	1401342	p	8987079	1382876
2018	1401342	p	8994182	1383802
2018	1401342	p	8998457	1386699
2018	1401342	p	9028646	1386699
2018	1401342	p	9037742	1387874
2018	1401342	p	9040157	1387874
2018	1401343	c	9028451	NA
2018	1401343	d	8959908	NA
2018	1401343	p	8961609	1381123
2018	1401343	p	9025517	1383163
2018	1401343	p	9052215	1388313
2018	1401373	c	9025109	NA
2018	1401373	d	9025109	NA
2018	1401373	p	8967297	1387836
2018	1401373	p	9039979	1380777
2018	1401373	p	9047277	1385187
2018	1401373	p	9051501	1387484
2018	1401375	c	9025666	NA
2018	1401375	d	9025666	NA
2018	1401375	p	8963745	1395606
2018	1401375	p	9017469	1384915
2018	1401375	p	9035893	1388010
2018	1401377	c	9017469	NA
2018	1401377	d	9017469	NA
2018	1401377	p	8998613	1388453
2018	1401377	p	9008294	1387564
2018	1401377	p	9023214	1381474
2018	1401377	p	9040157	1387564
2018	1401377	p	9311620	1388493
2018	1401379	c	9044508	NA
2018	1401379	d	9044508	NA
2018	1401379	p	8980718	1383408
2018	1401379	p	8987958	1373685
2018	1401379	p	9011725	1386769
2018	1401379	p	9025985	1373685
2018	1401379	p	9038789	1382262
2018	1401382	c	8999552	NA
2018	1401382	d	8999552	NA
2018	1401382	p	8980080	1383277
2018	1401382	p	9000680	1372898
2018	1401382	p	9036684	1383692
2018	1401382	p	9043504	1374894
2018	1401382	p	9049015	1372898
2018	1401384	c	9038538	NA
2018	1401384	d	9038538	NA
2018	1401384	p	8969037	1387950
2018	1401384	p	8998279	1383684
2018	1401384	p	8999057	1387950
2018	1401384	p	9024128	1386779
2018	1401384	p	9030764	1388615
2018	1401385	c	9041461	NA
2018	1401385	d	9023214	NA
2018	1401385	p	8945617	1386418
2018	1401385	p	8979180	1387811
2018	1401385	p	9024427	1387540
2018	1401385	p	9030709	1373398
2018	1401385	p	9049915	1387540
2018	1401405	c	8982315	NA
2018	1401405	d	8993557	NA
2018	1401405	d	9006320	NA
2018	1401405	p	8972530	1384439
2018	1401405	p	8984654	1381113
2018	1401405	p	9021073	1384439
2018	1401405	p	9037302	1382306
2018	1401405	p	9311283	1383395
2018	1401460	c	9052637	NA
2018	1401460	d	9052637	NA
2018	1401460	p	8943979	1382507
2018	1401460	p	8957504	1388581
2018	1401460	p	8960929	1382507
2018	1401460	p	8967737	1381733
2018	1401460	p	8993669	1378815
2018	1401460	p	9012368	1382507
2018	1401461	c	8955425	NA
2018	1401461	d	8966077	NA
2018	1401461	d	9038035	NA
2018	1401461	p	8955655	1375349
2018	1401461	p	8966033	1386490
2018	1401461	p	8984736	1353984
2018	1401461	p	9002468	1377635
2018	1401470	c	9024128	NA
2018	1401470	d	8943296	NA
2018	1401470	p	8971619	1385887
2018	1401470	p	9003659	1388840
2018	1401470	p	9028746	1387035
2018	1401470	p	9311604	1388731
